idna_subject,checker_type,destination,tested_at
ad.directrev.com,AVAILABILITY,domains.list,2023-12-01 02:32:46.913681
ad.kixer.com,AVAILABILITY,domains.list,2023-12-01 02:32:47.186403
ad4.netshelter.net,AVAILABILITY,domains.list,2023-12-01 02:32:47.453329
ad.leadbolt.net,AVAILABILITY,domains.list,2023-12-01 02:32:47.754353
ad.omni.se,AVAILABILITY,domains.list,2023-12-01 02:32:48.121595
ad.taptica.com,AVAILABILITY,domains.list,2023-12-01 02:32:48.410379
ad-ch.jp,AVAILABILITY,domains.list,2023-12-01 02:32:48.672001
ads.aftonbladet.se,AVAILABILITY,domains.list,2023-12-01 02:32:49.167032
engine.widespace.com,AVAILABILITY,domains.list,2023-12-01 02:32:49.437431
ads.cricbuzz.com,AVAILABILITY,domains.list,2023-12-01 02:32:49.719663
adb.nikkei.co.jp,AVAILABILITY,domains.list,2023-12-01 02:32:50.603642
ads.bidvertiser.com,AVAILABILITY,domains.list,2023-12-01 02:32:50.876921
adservices.picadmedia.com,AVAILABILITY,domains.list,2023-12-01 02:32:51.224604
ads.mocean.mobi,AVAILABILITY,domains.list,2023-12-01 02:32:51.529624
adtracker.inmobi.com,AVAILABILITY,domains.list,2023-12-01 02:32:51.825610
agomwefq.com,AVAILABILITY,domains.list,2023-12-01 02:32:52.113027
advm.svd.se,AVAILABILITY,domains.list,2023-12-01 02:32:52.770144
api.adsnative.com,AVAILABILITY,domains.list,2023-12-01 02:32:53.052900
as.ebz.io,AVAILABILITY,domains.list,2023-12-01 02:32:53.421076
adv.svd.se,AVAILABILITY,domains.list,2023-12-01 02:32:54.164107
austria1.adverserve.net,AVAILABILITY,domains.list,2023-12-01 02:32:54.741884
assets.kixer.com,AVAILABILITY,domains.list,2023-12-01 02:32:55.040877
admob.tk,AVAILABILITY,domains.list,2023-12-01 02:32:55.455403
b.grvcdn.com,AVAILABILITY,domains.list,2023-12-01 02:32:55.758836
ba2b687.se,AVAILABILITY,domains.list,2023-12-01 02:32:56.071232
banners.unibet.com,AVAILABILITY,domains.list,2023-12-01 02:32:56.526517
bannerfarm.ace.advertising.com,AVAILABILITY,domains.list,2023-12-01 02:32:56.810663
cdn2.cpmstar.com,AVAILABILITY,domains.list,2023-12-01 02:32:58.617618
cdn.directrev.com,AVAILABILITY,domains.list,2023-12-01 02:32:58.907491
cache.blogads.com,AVAILABILITY,domains.list,2023-12-01 02:32:59.278760
cdn.kixer.com,AVAILABILITY,domains.list,2023-12-01 02:32:59.578748
cdn.merchenta.com,AVAILABILITY,domains.list,2023-12-01 02:32:59.934037
cdn.mdotm.com,AVAILABILITY,domains.list,2023-12-01 02:33:00.582100
cdn.millennialmedia.com,AVAILABILITY,domains.list,2023-12-01 02:33:01.089253
cdn.static.zdtag.com,AVAILABILITY,domains.list,2023-12-01 02:33:01.417092
cv.apprupt.com,AVAILABILITY,domains.list,2023-12-01 02:33:01.750045
ctl1.buyt.in,AVAILABILITY,domains.list,2023-12-01 02:33:02.079263
de.cisive.net,AVAILABILITY,domains.list,2023-12-01 02:33:02.423427
directrev.blob.core.windows.net,AVAILABILITY,domains.list,2023-12-01 02:33:02.746238
e2.emediate.se,AVAILABILITY,domains.list,2023-12-01 02:33:03.133029
dtm.advertising.com,AVAILABILITY,domains.list,2023-12-01 02:33:03.428947
